종목코드,종목명,IPO,종가,시가총액,거래량,거래대금,상장주식수,BPS,PER,PBR,EPS,DIV,DPS
008560,메리츠증권,1992-01-15,6010,4110835391370,901032.0,5413344560.0,681730579.0,6178.0,6.95,0.97,865.0,5.32,320.0
017180,명문제약,2008-07-10,4100,138699859590,355920.0,1483530160.0,33953454.0,2568.0,0.0,1.6,0.0,0.0,0.0
204210,모두투어리츠,2016-09-22,4795,37490443850,9555.0,45480045.0,7826815.0,,,,,,
003850,보령제약,1988-10-24,12800,879232000000,94325.0,1205484500.0,68690000.0,5367.0,28.12,2.38,455.0,0.78,100.0
001270,부국증권,1988-07-19,23600,247321781100,470.0,11126800.0,10369886.0,41949.0,3.48,0.56,6784.0,5.08,1200.0
006400,삼성SDI,1979-02-27,528000,36513965430000,323122.0,172267409000.0,68764530.0,184387.0,61.44,2.86,8593.0,0.19,1000.0
028050,삼성엔지니어링,1996-12-24,25450,4998000000000,3892069.0,97549483050.0,196000000.0,8167.0,20.38,3.12,1249.0,0.0,0.0
068290,삼성출판사,2002-08-05,29900,299000000000,49979.0,1496095250.0,10000000.0,14285.0,5.62,2.09,5322.0,0.67,200.0
003720,삼영화학공업,1976-06-30,3195,108630000000,216385.0,691685115.0,34000000.0,1297.0,532.5,2.46,6.0,0.0,0.0
010960,삼호개발,2005-05-12,4715,118125000000,50800.0,239359765.0,25000000.0,8443.0,5.88,0.56,802.0,4.03,190.0
001290,상상인증권,1988-09-23,1175,114569332625,167899.0,196031645.0,97505815.0,1799.0,43.53,0.65,27.0,0.0,0.0
136490,선진,2011-02-16,10950,261575644000,107455.0,1189466950.0,23779604.0,15558.0,3.11,0.7,3516.0,0.91,100.0
004490,세방전지,1987-11-28,65500,918400000000,29204.0,1901459900.0,14000000.0,79003.0,13.32,0.83,4916.0,0.76,500.0
016590,신대양제지,1995-12-21,95200,383232268200,1797.0,170861200.0,4029782.0,112846.0,8.89,0.84,10710.0,0.66,625.0
029530,신도리코,1996-12-24,32000,322560928000,4959.0,158430900.0,10080029.0,84179.0,0.0,0.38,0.0,0.0,0.0
293940,신한알파리츠,2018-08-08,7950,416024477850,49480.0,393073570.0,52330123.0,,,,,,
055550,신한지주,2001-09-10,38200,19734102962800,866574.0,32989889150.0,516599554.0,82515.0,5.74,0.46,6654.0,3.93,1500.0
003620,쌍용자동차,1975-05-29,2770,415056805540,0.0,0.0,149840002.0,0.0,0.0,0.0,0.0,0.0,0.0
078520,에이블씨엔씨,2011-09-07,6730,181394509890,38442.0,257507070.0,27033459.0,5784.0,0.0,1.16,0.0,0.0,0.0
012280,영화금속,1990-01-25,1360,72883499325,173477.0,236645515.0,53394505.0,1380.0,0.0,0.99,0.0,1.1,15.0
007310,오뚜기,1994-08-12,438000,1608327678000,2213.0,966671500.0,3671981.0,381649.0,14.0,1.15,31296.0,1.83,8000.0
271560,오리온,2017-07-07,90000,3562205493200,265367.0,24085336700.0,39536132.0,46286.0,13.3,1.94,6769.0,0.83,750.0
105840,우진,2010-07-26,10050,204252320700,24174207.0,259208472010.0,20323614.0,7381.0,5.85,1.36,1719.0,1.0,100.0
008600,윌비스,1989-07-28,1305,88079211090,591799.0,774252265.0,67236039.0,1552.0,0.0,0.84,0.0,0.0,0.0
033270,유나이티드,2007-10-23,45800,744825088700,187716.0,8652374350.0,16244822.0,17045.0,25.53,2.69,1794.0,0.76,350.0
023800,인지컨트롤스,1997-06-23,12900,197031787050,29280.0,373385450.0,15333213.0,11640.0,0.0,1.11,0.0,0.78,100.0
129260,인터지스,2011-12-16,3375,100547814120,222176.0,756513200.0,29747874.0,6245.0,18.75,0.54,180.0,0.0,0.0
249420,일동제약,2016-08-31,48150,1189317515750,4025799.0,194936836200.0,24803285.0,10694.0,0.0,4.5,0.0,0.0,0.0
013360,일성건설,1989-12-02,3190,171799118400,1689450.0,5463315795.0,54024880.0,1673.0,65.1,1.91,49.0,0.47,15.0
081000,일진다이아,2004-12-22,27150,384900622500,35142.0,946473000.0,14202975.0,12787.0,53.12,2.12,511.0,1.1,300.0
033240,자화전자,1999-01-06,21700,390220000000,85153.0,1848870050.0,17900000.0,15221.0,0.0,1.43,0.0,0.0,0.0
271980,제일약품,2017-07-17,27500,404383980000,11523.0,315876700.0,14704872.0,11724.0,58.12,2.35,473.0,0.25,70.0
002620,제일파마홀딩스,1988-01-20,13300,212445621500,4498.0,59845150.0,15973355.0,25508.0,17.84,0.52,745.0,0.53,70.0
001550,조비,1976-12-28,22650,117863825300,3628533.0,86483527700.0,5192239.0,9861.0,39.12,2.3,579.0,0.0,0.0
002600,조흥,1976-12-23,190000,114300000000,90.0,17069500.0,600000.0,222051.0,15.17,0.86,12528.0,3.16,6000.0
001630,종근당홀딩스,1976-06-30,69800,347183367300,4577.0,317223700.0,5009861.0,107821.0,4.44,0.65,15711.0,2.01,1400.0
071320,지역난방공사,2010-01-29,36250,420308407200,4755.0,171776750.0,11578744.0,155780.0,15.91,0.23,2279.0,2.66,965.0
120110,코오롱인더,2010-02-01,60200,1659401187300,106319.0,6425465900.0,27519091.0,73257.0,8.81,0.82,6834.0,1.66,1000.0
031820,콤텍시스템,1997-02-12,928,112456811914,590475.0,545361114.0,121051466.0,1163.0,0.0,0.8,0.0,0.0,0.0
020120,키다리스튜디오,1996-07-03,15350,535307018400,89421.0,1375825100.0,34760196.0,1469.0,3838.0,10.45,4.0,0.0,0.0
015890,태경산업,1996-01-30,6750,198463212500,64761.0,438558840.0,29228750.0,7968.0,36.28,0.85,186.0,3.56,240.0
004100,태양금속공업,1976-05-25,1380,50829500000,278376.0,380454600.0,36700000.0,2467.0,0.0,0.56,0.0,0.36,5.0
058430,포스코강판,2002-08-16,48450,291600000000,86876.0,4245358150.0,6000000.0,37210.0,45.88,1.3,1056.0,1.03,500.0
005430,한국공항,1976-12-28,45850,145019059000,5859.0,266402800.0,3166355.0,86072.0,0.0,0.53,0.0,0.0,0.0
168490,한국패러랠,2013-04-19,2210,176844200000,21101.0,46579515.0,80020000.0,,,,,,
009240,한샘,2002-07-16,79000,1868593883200,95126.0,7346773800.0,23533928.0,25832.0,20.98,3.06,3766.0,1.65,1300.0
009180,한솔로지스틱스,1989-11-13,3570,98231794375,920571.0,3317162925.0,27477425.0,1989.0,11.3,1.79,316.0,1.4,50.0
002220,한일철강,1988-10-07,3510,93307622700,72645.0,253982195.0,26697460.0,5895.0,0.0,0.6,0.0,0.0,0.0
009460,한창제지,1987-12-23,2050,122318346300,434892.0,888991235.0,59667486.0,1587.0,11.58,1.29,177.0,0.98,20.0
088350,한화생명,2010-03-17,2980,2583876750000,1091892.0,3256959560.0,868530000.0,14584.0,16.2,0.2,184.0,1.01,30.0
000720,현대건설,1984-12-22,45400,5066687307500,828740.0,37653018200.0,111355765.0,57894.0,42.56,0.78,1067.0,1.32,600.0
042670,현대두산인프라코어,2001-02-02,7030,1386002692620,1416879.0,9949165680.0,197436281.0,7842.0,13.98,0.9,503.0,0.0,0.0
004560,현대비앤지스틸,1987-03-24,17550,263879192500,186681.0,3282408100.0,15078811.0,28211.0,11.3,0.62,1553.0,0.57,100.0
017800,현대엘리베이터,1996-07-03,38900,1585670170350,125020.0,4825551450.0,40815191.0,24732.0,16.28,1.57,2389.0,2.06,800.0
001500,현대차증권,1990-06-09,11250,355180694400,80904.0,900896550.0,31712562.0,27500.0,4.11,0.41,2739.0,6.0,675.0
111110,호전실업,2017-02-02,10900,103005310450,181044.0,1940112400.0,9493577.0,12387.0,0.0,0.88,0.0,1.83,200.0
311690,CJ 바이오사이언스,2019-12-26,39200,234065829200,9606.0,377578100.0,5873672.0,8859.0,0.0,4.42,0.0,0.0,0.0
245620,EDGC,2018-06-26,3995,334779688000,1138687.0,4600219550.0,83694922.0,839.0,0.0,4.76,0.0,0.0,0.0
050120,ES큐브,2002-04-25,5450,74195550420,28247.0,153989850.0,13564086.0,5120.0,0.0,1.06,0.0,0.0,0.0
335870,IBKS제12호스팩,2019-12-09,2120,6598800000,3094.0,6511610.0,3120000.0,0.0,0.0,0.0,0.0,0.0,0.0
405350,IBKS제17호스팩,2022-02-18,2240,6079200000,82405.0,183156195.0,2720000.0,0.0,0.0,0.0,0.0,0.0,0.0
095340,ISC,2007-10-01,30750,535903706800,271177.0,8220331700.0,17399471.0,12209.0,67.75,2.52,454.0,0.49,150.0
067290,JW신약,2003-02-11,4265,196964155990,306958.0,1315866840.0,46127437.0,1227.0,0.0,3.48,0.0,0.0,0.0
024120,KB오토시스,1994-12-07,6000,68770000000,4324.0,25768790.0,11500000.0,8921.0,20.77,0.67,289.0,2.83,170.0
060720,KH바텍,2002-05-21,21800,517352107700,258243.0,5663837550.0,23677442.0,7447.0,0.0,2.93,0.0,0.0,0.0
024940,PN풍년,1995-01-04,4250,42600000000,131735.0,556070275.0,10000000.0,3955.0,16.6,1.07,256.0,0.59,25.0
036120,SCI평가정보,1999-12-07,3200,113422500000,202126.0,641164320.0,35500000.0,718.0,17.88,4.46,179.0,1.09,35.0
032540,TJ미디어,1997-04-16,7200,100446900890,1943120.0,14331900520.0,13931609.0,5509.0,0.0,1.31,0.0,0.0,0.0
217730,강스템바이오텍,2015-12-21,3050,115520981625,107523.0,327617560.0,37937925.0,1800.0,0.0,1.69,0.0,0.0,0.0
053950,경남제약,2001-11-06,3850,76990329600,531532.0,2076202465.0,20049565.0,2908.0,0.0,1.32,0.0,0.0,0.0
024910,경창산업,1994-12-29,3245,113546245850,53300.0,167909295.0,35819005.0,2329.0,24.05,1.39,135.0,0.0,0.0
331520,교보9호스팩,2019-10-29,2100,8148000000,8807.0,18471365.0,3880000.0,0.0,0.0,0.0,0.0,0.0,0.0
043650,국순당,2000-08-24,10550,189298022400,234431.0,2496690100.0,17858304.0,12355.0,8.93,0.85,1181.0,1.52,160.0
078130,국일제지,2004-10-22,3900,497070057335,1026475.0,3991367150.0,127617473.0,548.0,0.0,7.12,0.0,0.0,0.0
204020,그리티,2018-07-23,2805,55909118250,53129.0,147121450.0,20147430.0,3573.0,57.25,0.79,49.0,1.07,30.0
019660,글로본,1992-06-04,2345,76354095360,108046.0,246577365.0,32911248.0,585.0,0.0,4.01,0.0,0.0,0.0
308100,까스텔바작,2019-06-10,9450,62536716000,13074.0,123764520.0,6596700.0,12351.0,13.0,0.77,727.0,0.0,0.0
286750,나노브릭,2019-08-19,2930,60165774060,110877.0,321093365.0,20464549.0,705.0,0.0,4.16,0.0,0.0,0.0
137080,나래나노텍,2022-02-08,13000,143219514900,325394.0,4290839350.0,11059422.0,5331.0,48.88,2.44,266.0,0.77,100.0
094860,네오리진,2007-04-16,924,92422775638,5172094.0,4901654928.0,99808613.0,137.0,0.0,6.74,0.0,0.0,0.0
095660,네오위즈,2007-07-02,25550,561859834500,291504.0,7479575450.0,22033719.0,17586.0,9.12,1.45,2802.0,0.0,0.0
085910,네오티스,2007-10-01,5550,76749384900,243312.0,1360185150.0,13828718.0,3729.0,292.0,1.49,19.0,4.5,250.0
007390,네이처셀,1992-11-30,16250,1017691285000,374888.0,6175553200.0,62627156.0,1024.0,0.0,15.87,0.0,0.0,0.0
106520,노블엠앤비,2012-07-13,5270,116633011410,89473.0,469470240.0,22300767.0,1105.0,0.0,4.77,0.0,0.0,0.0
054050,농우바이오,2002-04-02,11300,182748395400,361223.0,4154359450.0,16030561.0,14729.0,19.28,0.77,586.0,1.77,200.0
012340,뉴인텍,1997-02-12,3435,103353086880,351650.0,1207800665.0,30044502.0,915.0,264.2,3.75,13.0,0.0,0.0
270870,뉴트리,2018-12-13,19900,182686457600,10249.0,204349100.0,9180224.0,7732.0,9.18,2.57,2168.0,1.26,250.0
340360,다보링크,2019-12-19,1690,71845468800,319178.0,531017570.0,42765160.0,0.0,0.0,0.0,0.0,0.0,0.0
078140,대봉엘에스,2005-12-23,9750,108315876830,2516665.0,25642718230.0,11086579.0,9358.0,18.55,1.04,526.0,0.51,50.0
290380,대유,2018-08-10,5340,120259044100,3409180.0,18684279960.0,22478326.0,4330.0,16.28,1.23,328.0,0.0,0.0
290120,대유에이피,2018-12-07,6110,69750419500,10232.0,62318390.0,11434495.0,4593.0,11.53,1.33,530.0,3.27,200.0
003310,대주산업,1992-08-01,1905,67776350250,1709512.0,3266179510.0,35392350.0,1530.0,19.44,1.25,98.0,1.84,35.0
060900,대한그린파워,2002-09-17,1185,205616297950,789801.0,927154260.0,172786805.0,211.0,0.0,5.62,0.0,0.0,0.0
023910,대한약품,1994-11-23,29450,177000000000,10999.0,321187150.0,6000000.0,30321.0,10.17,0.97,2897.0,1.36,400.0
006620,동구바이오제약,2018-02-13,7360,209217691200,56180.0,414482040.0,28464992.0,3335.0,22.44,2.21,328.0,1.36,100.0
086450,동국제약,2007-05-29,20850,926991000000,62139.0,1294485300.0,44460000.0,9095.0,16.38,2.29,1273.0,0.86,180.0
203650,드림시큐리티,2014-10-13,4170,211025994180,234193.0,977622165.0,50605754.0,1356.0,42.12,3.08,99.0,0.0,0.0
196490,디에이테크놀로지,2014-11-19,6000,145291680560,242675.0,1479656600.0,24054914.0,4264.0,0.0,1.41,0.0,0.0,0.0
066900,디에이피,2004-05-14,4275,97346472840,268089.0,1149864205.0,22744503.0,4604.0,15.16,0.93,282.0,0.0,0.0
127120,디엔에이링크,2011-12-26,3340,55246742040,46202.0,155947785.0,16393692.0,2361.0,0.0,1.41,0.0,0.0,0.0
033130,디지틀조선,1997-08-06,3010,111716953670,210361.0,634459055.0,37115267.0,2118.0,61.44,1.42,49.0,0.66,20.0
294140,레몬,2020-02-28,5190,191660000000,34000.0,176609660.0,37000000.0,1744.0,14.1,2.98,368.0,0.0,0.0
060240,룽투코리아,2002-01-04,6680,169104738600,496477.0,3269583510.0,25429284.0,3021.0,59.12,2.21,113.0,0.0,0.0
219420,링크제니시스,2018-02-05,7650,86938863060,50817.0,381997240.0,11469507.0,2973.0,139.1,2.57,55.0,0.0,0.0
078160,메디포스트,2005-07-29,20500,332602767300,66968.0,1361296650.0,16264194.0,7462.0,0.0,2.75,0.0,0.0,0.0
250060,모비스,2016-09-08,2230,71420317080,83198.0,183808930.0,32171314.0,747.0,0.0,2.99,0.0,0.0,0.0
118990,모트렉스,2017-08-04,5950,245563491250,332204.0,1973381360.0,41271175.0,2876.0,0.0,2.07,0.0,0.0,0.0
218150,미래생명자원,2015-06-18,8600,162067995040,9818891.0,92192902110.0,18671428.0,1631.0,159.2,5.27,54.0,0.0,0.0
328380,미래에셋대우스팩3호,2019-08-20,2050,13288100000,0.0,0.0,6482000.0,0.0,0.0,0.0,0.0,0.0,0.0
214610,미코바이오메드,2020-10-22,7420,136310914150,184017.0,1365665600.0,18296767.0,3083.0,0.0,2.41,0.0,0.0,0.0
251120,바이오에프디엔씨,2022-02-21,19750,171740075000,262943.0,5088740050.0,8695700.0,1680.0,59.12,11.76,334.0,0.0,0.0
019010,베뉴지,1993-11-05,2140,102907000000,28596.0,60927315.0,48200000.0,5453.0,9.91,0.39,216.0,1.4,30.0
337930,브랜드엑스코퍼레이션,2020-08-13,8280,242198087040,57157.0,467972920.0,29572416.0,2202.0,29.78,3.76,278.0,1.33,110.0
365900,브이씨,2022-02-24,13550,95732860000,1968100.0,28683981000.0,6987800.0,0.0,0.0,0.0,0.0,0.0,0.0
023600,삼보판지,1996-05-29,14250,229614000000,17181.0,243691050.0,16170000.0,24231.0,6.3,0.59,2263.0,0.88,125.0
377630,삼성스팩4호,2021-05-21,4040,16220700000,16381.0,66041410.0,4020000.0,0.0,0.0,0.0,0.0,0.0,0.0
009300,삼아제약,2000-07-19,16700,106697500000,9413.0,157703450.0,6370000.0,26105.0,835.0,0.64,20.0,1.8,300.0
032280,삼일,1997-03-15,2835,45965527650,1040128.0,3032781845.0,16213590.0,3709.0,0.0,0.76,0.0,1.06,30.0
252990,샘씨엔에스,2021-05-20,6430,322990768240,120340.0,775677110.0,50153846.0,61.0,41.22,105.44,156.0,0.0,0.0
086710,선진뷰티사이언스,2021-01-27,21400,130263345000,623233.0,13113665450.0,6115650.0,6402.0,34.4,3.34,622.0,0.09,20.0
080470,성창오토텍,2006-11-03,7700,55918000000,23151.0,176945430.0,7300000.0,5231.0,67.56,1.47,114.0,0.65,50.0
053450,세코닉스,2001-08-09,10500,153845151200,209810.0,2162382550.0,14792803.0,6723.0,0.0,1.56,0.0,0.0,0.0
208370,셀바스헬스케어,2014-12-17,3215,69811416080,593316.0,1977694335.0,21680564.0,1148.0,91.9,2.8,35.0,0.0,0.0
192440,슈피겐코리아,2014-11-05,43700,271965881250,9370.0,405896300.0,6216363.0,54056.0,4.93,0.81,8869.0,2.75,1200.0
115570,스타플렉스,2010-01-27,5080,39643082220,25498.0,127561725.0,7984508.0,8376.0,0.0,0.61,0.0,0.0,0.0
330730,스톤브릿지벤처스,2022-02-25,7480,140348815500,12956018.0,96986073390.0,17878830.0,2751.0,8.52,2.72,878.0,1.83,137.0
013810,스페코,1997-11-03,6120,89544921700,386275.0,2382298460.0,14655470.0,2807.0,9.86,2.18,621.0,0.82,50.0
139050,시티랩스,2011-07-29,815,86364200978,417895.0,339528060.0,106098527.0,435.0,0.0,1.87,0.0,0.0,0.0
344050,신영스팩6호,2020-02-12,2105,9062025000,11100.0,23316045.0,4305000.0,0.0,0.0,0.0,0.0,0.0,0.0
010280,쌍용정보통신,2000-04-14,908,58079342872,123935.0,112847535.0,63964034.0,597.0,0.0,1.52,0.0,0.0,0.0
208640,썸에이지,2014-12-29,2225,304081320450,192920.0,426992700.0,136665762.0,176.0,0.0,12.64,0.0,0.0,0.0
900120,씨케이에이치,2010-03-31,276,33364557482,1566813.0,437964203.0,120449666.0,,,,,,
339950,아이비김영,2019-12-24,2740,123828034525,349074.0,959258485.0,44946655.0,649.0,0.0,4.22,0.0,0.0,0.0
099190,아이센스,2013-01-30,28300,391511283000,18606.0,529490050.0,13737238.0,15978.0,14.34,1.77,1974.0,0.88,250.0
068940,아이씨케이,2010-10-19,4150,144787839350,511312.0,2136747975.0,34679722.0,496.0,0.0,8.37,0.0,0.0,0.0
069920,아이에스이커머스,2007-12-05,2750,70376836450,11254.0,30607875.0,25826362.0,1589.0,0.0,1.73,0.0,0.0,0.0
090150,아이윈,2006-10-20,2580,98552519680,2572161.0,6617830815.0,38497078.0,1663.0,35.34,1.55,73.0,4.65,120.0
031310,아이즈비전,1997-07-25,3895,64033402710,48773.0,188451800.0,16439898.0,6777.0,4.76,0.57,819.0,0.0,0.0
059100,아이컴포넌트,2008-12-16,6100,43132246000,21855.0,134452670.0,7070860.0,4127.0,107.0,1.48,57.0,0.0,0.0
124500,아이티센,2014-12-23,5240,105110718240,764123.0,4061214530.0,19907333.0,2832.0,16.8,1.85,312.0,0.0,0.0
361570,알비더블유,2021-11-22,19350,153456916500,43400.0,836023500.0,7930590.0,4224.0,29.1,4.58,665.0,0.0,0.0
096610,알에프세미,2007-11-20,4630,49960174575,149398.0,686209275.0,10849115.0,3927.0,0.0,1.18,0.0,0.0,0.0
061040,알에프텍,2002-05-16,5560,178416280040,71837.0,398989950.0,32089259.0,5636.0,0.0,0.99,0.0,0.0,0.0
117670,알파홀딩스,2010-09-17,3000,67861716340,316209.0,953004000.0,22470767.0,3730.0,0.0,0.8,0.0,0.0,0.0
310200,애니플러스,2018-12-21,4780,140521718220,387824.0,1868450200.0,29397849.0,603.0,0.0,7.93,0.0,0.0,0.0
238090,앤디포스,2016-10-12,8060,190729579680,35901.0,289584550.0,23605146.0,6052.0,20.1,1.33,401.0,0.0,0.0
174900,앱클론,2017-09-18,13400,203962221150,39071.0,519908450.0,15278069.0,1920.0,0.0,6.98,0.0,0.0,0.0
102120,어보브반도체,2009-06-05,12400,213880749250,79644.0,975287500.0,17459653.0,5804.0,14.59,2.14,850.0,1.94,240.0
065420,에스아이리소스,2002-08-22,639,43500682854,0.0,0.0,68076186.0,203.0,35.5,3.15,18.0,0.0,0.0
103230,에스앤더블류,2009-08-05,2505,18036000000,0.0,0.0,7200000.0,5522.0,28.8,0.45,87.0,0.0,0.0
095910,에스에너지,2007-10-16,3890,75840975790,234992.0,924010320.0,19396669.0,6111.0,0.0,0.64,0.0,1.29,50.0
351320,에스에이티이엔지,2020-06-22,4705,95625664200,28942.0,135239155.0,20345886.0,0.0,0.0,0.0,0.0,0.0,0.0
056190,에스에프에이,2001-12-18,39200,1409418830000,116257.0,4556880200.0,35908760.0,28838.0,12.34,1.36,3176.0,2.42,950.0
043340,에쎈테크,2000-08-29,1190,85320000000,190918.0,224967200.0,72000000.0,379.0,0.0,3.14,0.0,0.0,0.0
200710,에이디테크놀로지,2014-12-16,18900,251933824800,30475.0,571367200.0,13329832.0,11032.0,66.56,1.71,284.0,0.37,70.0
241840,에이스토리,2019-07-19,31150,294531384000,262379.0,8235776750.0,9531760.0,3296.0,0.0,9.45,0.0,0.0,0.0
224110,에이텍티앤,2015-08-25,12700,68085000000,168238.0,2163404900.0,5340000.0,9333.0,25.55,1.36,497.0,0.79,100.0
021080,에이티넘인베스트,1991-07-12,5130,245760000000,17624327.0,94363857300.0,48000000.0,1915.0,16.81,2.68,305.0,1.95,100.0
950130,엑세스바이오,2013-05-30,16250,590127313750,363325.0,5930511650.0,36315527.0,,,,,,
092870,엑시콘,2015-10-22,13250,138808682750,140433.0,1897280800.0,10476127.0,9128.0,10.57,1.45,1253.0,0.38,50.0
101400,엔시트론,2009-03-31,1300,43187315200,2160927.0,2799610360.0,33740090.0,539.0,0.0,2.41,0.0,0.0,0.0
365590,엔에이치스팩18호,2020-12-21,2095,9614000000,9713.0,20228960.0,4600000.0,0.0,0.0,0.0,0.0,0.0,0.0
182400,엔케이맥스,2015-10-23,16100,618231362400,150268.0,2417140650.0,38519088.0,3452.0,0.0,4.66,0.0,0.0,0.0
138690,엘아이에스,2011-06-02,2610,54507573110,468393.0,1227378740.0,20685986.0,2801.0,16.73,0.93,156.0,0.0,0.0
058630,엠게임,2008-12-19,9710,190943678290,947415.0,9232789700.0,19543877.0,2374.0,27.44,4.09,354.0,0.0,0.0
019590,엠벤처투자,1989-03-14,1395,109165675230,419858.0,582799190.0,78536457.0,501.0,0.0,2.78,0.0,0.0,0.0
090740,연이비앤티,2007-09-19,2105,40260402610,0.0,0.0,19126082.0,471.0,0.0,4.47,0.0,0.0,0.0
265560,영화테크,2017-10-26,18250,195095785000,281045.0,5117418650.0,10690180.0,4679.0,434.5,3.9,42.0,0.27,50.0
122640,예스티,2015-12-16,11050,189337862550,23145.0,254140850.0,17291129.0,4274.0,526.0,2.59,21.0,0.0,0.0
045060,오공,2000-08-10,4075,68953834180,26301.0,106531955.0,16941974.0,5096.0,8.9,0.8,458.0,1.47,60.0
080520,오디텍,2007-10-08,7480,87277304870,124611.0,923339630.0,11746609.0,10316.0,14.93,0.73,501.0,1.34,100.0
049480,오픈베이스,2001-01-09,3185,100551625600,835364.0,2682218640.0,31422383.0,2087.0,40.3,1.53,79.0,0.47,15.0
109080,옵티시스,2011-07-12,16000,89894200000,19248.0,308346700.0,5636000.0,6952.0,51.12,2.3,313.0,0.31,50.0
