종목코드,종목명,IPO,종가,시가총액,거래량,거래대금,상장주식수,BPS,PER,PBR,EPS,DIV,DPS
012320,경동인베스트,1997-03-07,33300,78991768200,1611,53687500,2365023,178373.0,4.79,0.19,6956.0,1.5,500.0
007690,국도화학,1989-08-05,52000,469453093600,27370,1417886000,9010616,71901.0,12.48,0.72,4165.0,2.31,1200.0
005320,국동,1996-12-24,2340,128021419200,301574,707365905,55062976,2309.0,5.11,1.01,458.0,2.14,50.0
014530,극동유화,1991-01-31,3980,138954638700,1338159,5355775465,34869420,4917.0,18.69,0.81,213.0,3.52,140.0
008350,남선알미늄,1978-05-22,2370,261124443300,1542400,3688745115,110179090,1716.0,24.95,1.38,95.0,0.0,0.0
353200,대덕전자,2020-05-21,23400,1156356045000,1469566,33702171050,49416925,12381.0,0.0,1.89,0.0,1.28,300.0
128820,대성산업,2010-07-30,4655,209214085750,2999420,14056949345,45235478,11151.0,3.29,0.42,1414.0,0.0,0.0
047040,대우건설,2001-03-23,6090,2535298091800,5228034,31441653740,415622638,6435.0,8.81,0.95,691.0,0.0,0.0
003090,대웅,1973-06-26,29550,1721002608000,62212,1843634350,58141980,11787.0,12.61,2.51,2343.0,0.34,100.0
145720,덴티움,2017-03-15,56500,624282012000,30556,1717846600,11068830,20715.0,21.61,2.73,2614.0,0.35,200.0
282690,동아타이어,2017-11-29,10950,149689863500,2109,22979800,13733015,26714.0,11.28,0.41,971.0,7.31,800.0
286940,롯데정보통신,2018-07-27,36000,554267916000,68496,2434036650,15396331,26847.0,18.23,1.34,1975.0,1.94,700.0
008560,메리츠증권,1992-01-15,6070,4144921920320,1600777,9870285640,681730579,6178.0,7.02,0.98,865.0,5.27,320.0
017180,명문제약,2008-07-10,3955,133437074220,75157,294921575,33953454,2568.0,0.0,1.54,0.0,0.0,0.0
204210,모두투어리츠,2016-09-22,4800,37568712000,3471,16616970,7826815,,,,,,
003850,보령제약,1988-10-24,12750,875797500000,119950,1518617450,68690000,5367.0,28.02,2.38,455.0,0.78,100.0
001270,부국증권,1988-07-19,23800,245766298200,5334,124480500,10369886,41949.0,3.51,0.57,6784.0,5.04,1200.0
006400,삼성SDI,1979-02-27,549000,37820491500000,150318,81923873000,68764530,184387.0,63.88,2.98,8593.0,0.18,1000.0
028050,삼성엔지니어링,1996-12-24,22800,4468800000000,651365,14683812450,196000000,8167.0,18.25,2.79,1249.0,0.0,0.0
068290,삼성출판사,2002-08-05,28450,284000000000,44240,1257423000,10000000,14285.0,5.35,1.99,5322.0,0.7,200.0
003720,삼영화학공업,1976-06-30,3410,116280000000,494838,1699010435,34000000,1297.0,568.5,2.63,6.0,0.0,0.0
010960,삼호개발,2005-05-12,4510,112625000000,31990,144188940,25000000,8443.0,5.62,0.53,802.0,4.21,190.0
001290,상상인증권,1988-09-23,1150,112131687250,278130,321338605,97505815,1799.0,42.6,0.64,27.0,0.0,0.0
136490,선진,2011-02-16,10700,254441762800,97820,1047453300,23779604,15558.0,3.04,0.69,3516.0,0.93,100.0
002420,세기상사,1968-12-27,9620,41139160400,9380,90459830,4276420,5066.0,0.0,1.9,0.0,0.0,0.0
004490,세방전지,1987-11-28,64700,905800000000,25640,1647527000,14000000,79003.0,13.16,0.82,4916.0,0.77,500.0
016590,신대양제지,1995-12-21,91600,369128031200,5640,508290000,4029782,112846.0,8.55,0.81,10710.0,0.68,625.0
029530,신도리코,1996-12-24,32000,319536919300,8620,273005350,10080029,84179.0,0.0,0.38,0.0,0.0,0.0
293940,신한알파리츠,2018-08-08,8040,420210887690,31639,253810460,52330123,,,,,,
055550,신한지주,2001-09-10,40700,21051431825500,937849,38189310400,516599554,82515.0,6.12,0.49,6654.0,3.69,1500.0
003620,쌍용자동차,1975-05-29,2770,415056805540,0,0,149840002,0.0,0.0,0.0,0.0,0.0,0.0
078520,에이블씨엔씨,2011-09-07,6890,186530867100,83520,571124920,27033459,5784.0,0.0,1.19,0.0,0.0,0.0
012280,영화금속,1990-01-25,1345,72082581750,270324,362807735,53394505,1380.0,0.0,0.97,0.0,1.12,15.0
007310,오뚜기,1994-08-12,446500,1635867535500,1597,710270500,3671981,381649.0,14.27,1.17,31296.0,1.79,8000.0
271560,오리온,2017-07-07,98800,3906169841600,55196,5433290100,39536132,46286.0,14.6,2.13,6769.0,0.76,750.0
105840,우진,2010-07-26,8280,168279523920,237477,1962415790,20323614,7381.0,4.82,1.12,1719.0,1.21,100.0
008600,윌비스,1989-07-28,1330,89423931870,391319,516946545,67236039,1552.0,0.0,0.86,0.0,0.0,0.0
033270,유나이티드,2007-10-23,45400,739139401000,44708,2034166800,16244822,17045.0,25.31,2.66,1794.0,0.77,350.0
023800,인지컨트롤스,1997-06-23,13300,203931732900,38694,516836250,15333213,11640.0,0.0,1.14,0.0,0.75,100.0
129260,인터지스,2011-12-16,3295,97870505460,66231,217074185,29747874,6245.0,18.31,0.53,180.0,0.0,0.0
013360,일성건설,1989-12-02,3460,186926084800,843998,2955802370,54024880,1673.0,70.6,2.07,49.0,0.43,15.0
081000,일진다이아,2004-12-22,25500,361465713750,17218,436797550,14202975,12787.0,49.9,1.99,511.0,1.18,300.0
033240,자화전자,1999-01-06,21950,394695000000,268235,5892152600,17900000,15221.0,0.0,1.44,0.0,0.0,0.0
271980,제일약품,2017-07-17,26800,394825813200,15756,424090500,14704872,11724.0,56.66,2.29,473.0,0.26,70.0
002620,제일파마홀딩스,1988-01-20,13400,214042957000,3138,41944100,15973355,25508.0,17.98,0.53,745.0,0.52,70.0
001550,조비,1976-12-28,20750,107738959250,134280,2822066000,5192239,9861.0,35.84,2.1,579.0,0.0,0.0
002600,조흥,1976-12-23,188000,112800000000,268,50558000,600000,222051.0,15.01,0.85,12528.0,3.19,6000.0
001630,종근당홀딩스,1976-06-30,69500,349688297800,3556,247714200,5009861,107821.0,4.42,0.64,15711.0,2.01,1400.0
071320,지역난방공사,2010-01-29,35150,406992851600,3315,115657500,11578744,155780.0,15.42,0.23,2279.0,2.75,965.0
120110,코오롱인더,2010-02-01,62300,1717191278400,103215,6441469800,27519091,73257.0,9.12,0.85,6834.0,1.61,1000.0
031820,콤텍시스템,1997-02-12,896,108462113536,190825,170846271,121051466,1163.0,0.0,0.77,0.0,0.0,0.0
020120,키다리스튜디오,1996-07-03,15600,541465173600,241709,3804486200,34709306,1469.0,3900.0,10.62,4.0,0.0,0.0
015890,태경산업,1996-01-30,6620,193494325000,30192,198524180,29228750,7968.0,35.6,0.83,186.0,3.63,240.0
004100,태양금속공업,1976-05-25,1365,50646000000,643730,881721810,36700000,2467.0,0.0,0.55,0.0,0.37,5.0
005490,포스코,1988-06-10,276500,24063566460000,272918,75520898500,87186835,508464.0,13.71,0.54,20165.0,2.89,8000.0
058430,포스코강판,2002-08-16,45300,271500000000,26284,1179396200,6000000,37210.0,42.9,1.22,1056.0,1.1,500.0
005430,한국공항,1976-12-28,46300,146127283250,13667,624525700,3166355,86072.0,0.0,0.54,0.0,0.0,0.0
168490,한국패러랠,2013-04-19,2200,176044000000,23208,51057600,80020000,,,,,,
009240,한샘,2002-07-16,73200,1722683529600,38519,2815295300,23533928,25832.0,19.44,2.83,3766.0,1.78,1300.0
009180,한솔로지스틱스,1989-11-13,3485,96033600375,142042,495572220,27477425,1989.0,11.03,1.75,316.0,1.43,50.0
002220,한일철강,1988-10-07,3525,93841571900,209310,727405720,26697460,5895.0,0.0,0.6,0.0,0.0,0.0
009460,한창제지,1987-12-23,2015,120229984290,337465,676185265,59667486,1587.0,11.38,1.27,177.0,0.99,20.0
088350,한화생명,2010-03-17,3010,2609932650000,1280153,3853212375,868530000,14584.0,16.36,0.21,184.0,1.0,30.0
000720,현대건설,1984-12-22,43050,4782730106750,530318,22776822700,111355765,57894.0,40.34,0.74,1067.0,1.39,600.0
042670,현대두산인프라코어,2001-02-02,6660,1312951268650,808169,5373539880,197436281,7842.0,13.24,0.85,503.0,0.0,0.0
004560,현대비앤지스틸,1987-03-24,16150,243522797650,118526,1887941000,15078811,28211.0,10.4,0.57,1553.0,0.62,100.0
017800,현대엘리베이터,1996-07-03,37400,1526488143400,81200,3016774300,40815191,24732.0,15.66,1.51,2389.0,2.14,800.0
001500,현대차증권,1990-06-09,11100,352009438200,31746,349987350,31712562,27500.0,4.05,0.4,2739.0,6.08,675.0
111110,호전실업,2017-02-02,9840,93321861910,61725,603962010,9493577,12387.0,0.0,0.79,0.0,2.03,200.0
311690,CJ 바이오사이언스,2019-12-26,38000,222024801600,4756,179999650,5873672,8859.0,0.0,4.29,0.0,0.0,0.0
245620,EDGC,2018-06-26,4010,335616637220,2211305,9038378375,83694922,839.0,0.0,4.78,0.0,0.0,0.0
050120,ES큐브,2002-04-25,5670,77315290200,51401,293611530,13564086,5120.0,0.0,1.11,0.0,0.0,0.0
335870,IBKS제12호스팩,2019-12-09,2140,6676800000,4724,10040775,3120000,0.0,0.0,0.0,0.0,0.0,0.0
405350,IBKS제17호스팩,2022-02-18,2270,6215200000,536669,1222139655,2720000,0.0,0.0,0.0,0.0,0.0,0.0
095340,ISC,2007-10-01,30900,537643653900,284748,8645134400,17399471,12209.0,68.06,2.53,454.0,0.49,150.0
067290,JW신약,2003-02-11,4200,193735235400,282827,1195434675,46127437,1227.0,0.0,3.42,0.0,0.0,0.0
024120,KB오토시스,1994-12-07,5900,67850000000,7848,45997720,11500000,8921.0,20.42,0.66,289.0,2.88,170.0
060720,KH바텍,2002-05-21,22050,519719851900,317169,6937330850,23677442,7447.0,0.0,2.96,0.0,0.0,0.0
024940,PN풍년,1995-01-04,4010,40100000000,74212,293983830,10000000,3955.0,15.66,1.01,256.0,0.62,25.0
036120,SCI평가정보,1999-12-07,3325,118215000000,52861,176824790,35500000,718.0,18.58,4.63,179.0,1.05,35.0
032540,TJ미디어,1997-04-16,7000,97939211270,1743270,12073413550,13931609,5509.0,0.0,1.27,0.0,0.0,0.0
217730,강스템바이오텍,2015-12-21,3005,113813775000,48379,144059030,37937925,1800.0,0.0,1.67,0.0,0.0,0.0
053950,경남제약,2001-11-06,4145,82904951275,11840689,50484565060,20049565,2908.0,0.0,1.43,0.0,0.0,0.0
024910,경창산업,1994-12-29,3120,111755295600,71249,223657740,35819005,2329.0,23.11,1.34,135.0,0.0,0.0
331520,교보9호스팩,2019-10-29,2130,8225600000,2356,4962430,3880000,0.0,0.0,0.0,0.0,0.0,0.0
043650,국순당,2000-08-24,10750,192869683200,135195,1449011100,17858304,12355.0,9.1,0.87,1181.0,1.49,160.0
078130,국일제지,2004-10-22,3740,477289349020,417341,1544146810,127617473,548.0,0.0,6.82,0.0,0.0,0.0
204020,그리티,2018-07-23,2760,55506169650,71647,194597495,20147430,3573.0,56.34,0.77,49.0,1.09,30.0
019660,글로본,1992-06-04,2185,71911076880,104726,227351520,32911248,585.0,0.0,3.74,0.0,0.0,0.0
308100,까스텔바작,2019-06-10,9220,60821574000,10079,92403370,6596700,12351.0,12.68,0.75,727.0,0.0,0.0
286750,나노브릭,2019-08-19,2845,57914673670,128259,362048780,20464549,705.0,0.0,4.04,0.0,0.0,0.0
137080,나래나노텍,2022-02-08,13900,153725965800,1368252,19336891400,11059422,5331.0,52.25,2.61,266.0,0.72,100.0
094860,네오리진,2007-04-16,820,81743254047,324059,266835747,99808613,137.0,0.0,5.99,0.0,0.0,0.0
095660,네오위즈,2007-07-02,23100,510080594850,391993,9083229300,22033719,17586.0,8.24,1.31,2802.0,0.0,0.0
085910,네오티스,2007-10-01,5480,75919661820,315354,1717708830,13828718,3729.0,288.5,1.47,19.0,4.56,250.0
007390,네이처셀,1992-11-30,15200,961326844600,319338,4892733800,62627156,1024.0,0.0,14.84,0.0,0.0,0.0
106520,노블엠앤비,2012-07-13,4405,98123374800,130754,575802380,22300767,1105.0,0.0,3.99,0.0,0.0,0.0
054050,농우바이오,2002-04-02,10950,175534642950,75714,833014050,16030561,14729.0,18.69,0.74,586.0,1.83,200.0
012340,뉴인텍,1997-02-12,3435,103202864370,249873,853471830,30044502,915.0,264.2,3.75,13.0,0.0,0.0
340360,다보링크,2019-12-19,1640,67501764000,153061,251781350,40910160,0.0,0.0,0.0,0.0,0.0,0.0
078140,대봉엘에스,2005-12-23,9190,102107392590,48067,441875760,11086579,9358.0,17.47,0.98,526.0,0.54,50.0
332290,대신밸런스제7호스팩,2019-10-11,2135,11112675000,119788,254978765,5205000,0.0,0.0,0.0,0.0,0.0,0.0
290380,대유,2018-08-10,5460,78472526920,1755753,9774618840,14478326,4330.0,16.66,1.26,328.0,0.0,0.0
290120,대유에이피,2018-12-07,5930,67806555350,9648,56715990,11434495,4593.0,11.19,1.29,530.0,3.37,200.0
003310,대주산업,1992-08-01,1810,64414077000,2215657,4098956375,35392350,1530.0,18.47,1.18,98.0,1.93,35.0
060900,대한그린파워,2002-09-17,1215,209935968075,2014977,2426789075,172786805,211.0,0.0,5.76,0.0,0.0,0.0
023910,대한약품,1994-11-23,28550,171000000000,2984,84529450,6000000,30321.0,9.86,0.94,2897.0,1.4,400.0
006620,동구바이오제약,2018-02-13,7290,207794441600,86771,628052190,28464992,3335.0,22.23,2.19,328.0,1.37,100.0
086450,동국제약,2007-05-29,20700,922545000000,74112,1528209500,44460000,9095.0,16.27,2.28,1273.0,0.87,180.0
203650,드림시큐리티,2014-10-13,4005,201916958460,228406,913216695,50605754,1356.0,40.44,2.95,99.0,0.0,0.0
196490,디에이테크놀로지,2014-11-19,6020,144810582280,168672,1014377400,24054914,4264.0,0.0,1.41,0.0,0.0,0.0
066900,디에이피,2004-05-14,4120,93025017270,207762,850756560,22744503,4604.0,14.61,0.89,282.0,0.0,0.0
127120,디엔에이링크,2011-12-26,3340,54263120520,69124,224563715,16393692,2361.0,0.0,1.41,0.0,0.0,0.0
033130,디지틀조선,1997-08-06,3070,113943869690,244096,747487155,37115267,2118.0,62.66,1.45,49.0,0.65,20.0
294140,레몬,2020-02-28,5200,193880000000,121494,638998380,37000000,1744.0,14.13,2.98,368.0,0.0,0.0
060240,룽투코리아,2002-01-04,6210,157407267960,563687,3430576990,25429284,3021.0,54.97,2.06,113.0,0.0,0.0
219420,링크제니시스,2018-02-05,7400,84874351800,33290,245073850,11469507,2973.0,134.5,2.49,55.0,0.0,0.0
078160,메디포스트,2005-07-29,20000,326910299400,104959,2092019250,16264194,7462.0,0.0,2.68,0.0,0.0,0.0
250060,모비스,2016-09-08,2200,70776890800,104443,228907205,32171314,747.0,0.0,2.95,0.0,0.0,0.0
118990,모트렉스,2017-08-04,5820,239785526750,243482,1415507750,41271175,2876.0,0.0,2.02,0.0,0.0,0.0
328380,미래에셋대우스팩3호,2019-08-20,2050,13288100000,0,0,6482000,0.0,0.0,0.0,0.0,0.0,0.0
214610,미코바이오메드,2020-10-22,7220,131919690070,87477,632830020,18296767,3083.0,0.0,2.34,0.0,0.0,0.0
251120,바이오에프디엔씨,2022-02-21,24200,209131585000,1334729,33153053850,8695700,1680.0,72.44,14.4,334.0,0.0,0.0
019010,베뉴지,1993-11-05,2070,100015000000,55737,114868540,48200000,5453.0,9.58,0.38,216.0,1.45,30.0
337930,브랜드엑스코퍼레이션,2020-08-13,8290,245155328640,281682,2316148910,29572416,2202.0,29.81,3.76,278.0,1.33,110.0
023600,삼보판지,1996-05-29,13850,223146000000,25697,352801150,16170000,24231.0,6.12,0.57,2263.0,0.9,125.0
377630,삼성스팩4호,2021-05-21,4100,16542300000,23892,98370290,4020000,0.0,0.0,0.0,0.0,0.0,0.0
009300,삼아제약,2000-07-19,16600,105742000000,14107,233527900,6370000,26105.0,830.0,0.64,20.0,1.81,300.0
032280,삼일,1997-03-15,2590,42236401950,503975,1312787845,16213590,3709.0,0.0,0.7,0.0,1.16,30.0
252990,샘씨엔에스,2021-05-20,6620,333523075900,182669,1209573760,50153846,61.0,42.44,108.5,156.0,0.0,0.0
086710,선진뷰티사이언스,2021-01-27,18650,113445307500,169286,3116164000,6115650,6402.0,29.98,2.91,622.0,0.11,20.0
080470,성창오토텍,2006-11-03,7520,54896000000,17783,132590640,7300000,5231.0,65.94,1.44,114.0,0.66,50.0
053450,세코닉스,2001-08-09,10250,150886590600,200459,2036654020,14792803,6723.0,0.0,1.52,0.0,0.0,0.0
208370,셀바스헬스케어,2014-12-17,3080,66559331480,180828,555815910,21680564,1148.0,88.0,2.68,35.0,0.0,0.0
192440,슈피겐코리아,2014-11-05,43200,267925245300,9997,426602900,6216363,54056.0,4.87,0.8,8869.0,2.78,1200.0
115570,스타플렉스,2010-01-27,4845,38645018720,28339,137304425,7984508,8376.0,0.0,0.58,0.0,0.0,0.0
013810,스페코,1997-11-03,6100,89691476400,442823,2716454350,14655470,2807.0,9.82,2.17,621.0,0.82,50.0
139050,시티랩스,2011-07-29,805,85303215708,288711,230773139,106098527,435.0,0.0,1.85,0.0,0.0,0.0
344050,신영스팩6호,2020-02-12,2115,9105075000,2575,5410840,4305000,0.0,0.0,0.0,0.0,0.0,0.0
010280,쌍용정보통신,2000-04-14,925,59038803382,124794,115087966,63964034,597.0,0.0,1.55,0.0,0.0,0.0
208640,썸에이지,2014-12-29,2230,305447978070,1100590,2445674580,136665762,176.0,0.0,12.67,0.0,0.0,0.0
900120,씨케이에이치,2010-03-31,332,39989289112,66842319,21396899637,120449666,,,,,,
339950,아이비김영,2019-12-24,2885,129671099675,275977,797478255,44946655,649.0,0.0,4.45,0.0,0.0,0.0
099190,아이센스,2013-01-30,27150,372966011700,27959,751187850,13737238,15978.0,13.75,1.7,1974.0,0.92,250.0
068940,아이씨케이,2010-10-19,3700,128314971400,44901,166636000,34679722,496.0,0.0,7.46,0.0,0.0,0.0
069920,아이에스이커머스,2007-12-05,2765,71409890930,13547,37389915,25826362,1589.0,0.0,1.74,0.0,0.0,0.0
090150,아이윈,2006-10-20,2360,90363002130,419149,992736285,38127849,1663.0,32.34,1.42,73.0,5.08,120.0
031310,아이즈비전,1997-07-25,3755,61731816990,59045,220033890,16439898,6777.0,4.58,0.55,819.0,0.0,0.0
059100,아이컴포넌트,2008-12-16,6040,42707994400,16273,96634390,7070860,4127.0,105.94,1.46,57.0,0.0,0.0
124500,아이티센,2014-12-23,4985,99536665000,890926,4420644635,19907333,2832.0,15.98,1.76,312.0,0.0,0.0
361570,알비더블유,2021-11-22,19050,153060387000,150300,2968652800,7930590,4224.0,28.66,4.51,665.0,0.0,0.0
096610,알에프세미,2007-11-20,4800,51967260850,143603,688998170,10849115,3927.0,0.0,1.22,0.0,0.0,0.0
061040,알에프텍,2002-05-16,5510,176811817090,70752,388993220,32089259,5636.0,0.0,0.98,0.0,0.0,0.0
117670,알파홀딩스,2010-09-17,3575,80570946480,15675507,58174800565,22287952,3730.0,0.0,0.96,0.0,0.0,0.0
310200,애니플러스,2018-12-21,4480,131702363520,155333,693655340,29397849,603.0,0.0,7.43,0.0,0.0,0.0
238090,앤디포스,2016-10-12,7890,186716704860,50742,402223030,23605146,6052.0,19.69,1.3,401.0,0.0,0.0
174900,앱클론,2017-09-18,13000,198614897000,33125,428740800,15278069,1920.0,0.0,6.77,0.0,0.0,0.0
102120,어보브반도체,2009-06-05,12450,217372679850,96158,1183105950,17459653,5804.0,14.65,2.15,850.0,1.93,240.0
065420,에스아이리소스,2002-08-22,639,43500682854,0,0,68076186,203.0,35.5,3.15,18.0,0.0,0.0
103230,에스앤더블류,2009-08-05,2505,18036000000,0,0,7200000,5522.0,28.8,0.45,87.0,0.0,0.0
095910,에스에너지,2007-10-16,3675,71379741920,113867,413999480,19396669,6111.0,0.0,0.6,0.0,1.36,50.0
351320,에스에이티이엔지,2020-06-22,4625,93794534460,28901,131808755,20345886,0.0,0.0,0.0,0.0,0.0,0.0
056190,에스에프에이,2001-12-18,38500,1384282698000,124257,4759387650,35908760,28838.0,12.12,1.34,3176.0,2.47,950.0
043340,에쎈테크,2000-08-29,1130,81360000000,138550,154093585,72000000,379.0,0.0,2.98,0.0,0.0,0.0
200710,에이디테크놀로지,2014-12-16,18700,249267858400,37046,688939800,13329832,11032.0,65.9,1.7,284.0,0.37,70.0
241840,에이스토리,2019-07-19,29900,284046448000,156097,4649348550,9531760,3296.0,0.0,9.07,0.0,0.0,0.0
224110,에이텍티앤,2015-08-25,14500,77163000000,100327,1454858650,5340000,9333.0,29.19,1.55,497.0,0.69,100.0
021080,에이티넘인베스트,1991-07-12,4990,239760000000,657634,3314844070,48000000,1915.0,16.36,2.61,305.0,2.0,100.0
950130,엑세스바이오,2013-05-30,17500,635521722500,1955955,35500262300,36315527,,,,,,
092870,엑시콘,2015-10-22,13650,142999133550,18519,250866450,10476127,9128.0,10.89,1.5,1253.0,0.37,50.0
101400,엔시트론,2009-03-31,1210,40488108000,473768,576865355,33740090,539.0,0.0,2.24,0.0,0.0,0.0
031860,엔에스엔,1997-01-07,1475,85097188275,12206284,17767561925,57693009,977.0,0.0,1.51,0.0,0.0,0.0
365590,엔에이치스팩18호,2020-12-21,2090,9660000000,10042,20873025,4600000,0.0,0.0,0.0,0.0,0.0,0.0
182400,엔케이맥스,2015-10-23,15350,595071628350,205789,3138409700,38515963,3452.0,0.0,4.45,0.0,0.0,0.0
227950,엔투텍,2015-11-18,1715,153580294280,352966,601134230,89551192,839.0,0.0,2.04,0.0,0.0,0.0
058630,엠게임,2008-12-19,9010,176090331770,249334,2251987020,19543877,2374.0,25.45,3.8,354.0,0.0,0.0
019590,엠벤처투자,1989-03-14,1395,108380310660,158071,217745670,78536457,501.0,0.0,2.78,0.0,0.0,0.0
090740,연이비앤티,2007-09-19,2105,40260402610,0,0,19126082,471.0,0.0,4.47,0.0,0.0,0.0
265560,영화테크,2017-10-26,17650,189216186000,124805,2211446950,10690180,4679.0,420.2,3.77,42.0,0.28,50.0
122640,예스티,2015-12-16,10750,185015080300,34778,372763900,17291129,4274.0,512.0,2.52,21.0,0.0,0.0
045060,오공,2000-08-10,3970,67174926910,17392,68718845,16941974,5096.0,8.67,0.78,458.0,1.51,60.0
080520,오디텍,2007-10-08,7430,87159838780,131567,964649330,11746609,10316.0,14.83,0.72,501.0,1.35,100.0
049480,오픈베이스,2001-01-09,3190,100237401770,479148,1520781005,31422383,2087.0,40.38,1.53,79.0,0.47,15.0
109080,옵티시스,2011-07-12,15700,88485200000,17698,276948900,5636000,6952.0,50.16,2.26,313.0,0.32,50.0
153710,옵티팜,2018-10-26,10150,148082998700,42077,423291810,14589458,2334.0,0.0,4.35,0.0,0.0,0.0
382840,원준,2021-10-07,96700,483444393300,16154,1547601900,5020191,6370.0,87.7,15.18,1103.0,0.0,0.0
065950,웰크론,2003-07-29,4060,114619086120,22728,92258690,28231302,2599.0,10.3,1.56,394.0,0.0,0.0
036090,위지트,1999-12-10,1235,118592407120,1062031,1311260140,95639038,1006.0,13.28,1.23,93.0,0.0,0.0
203450,유니온커뮤니티,2016-12-07,3755,54238930865,70813,259135325,14679007,2427.0,23.05,1.55,163.0,1.86,70.0
241690,유니테크노,2016-09-20,8370,208596452100,109809,926332340,25011565,3194.0,20.02,2.62,418.0,0.0,0.0
024800,유성티엔에스,1999-12-10,3000,93679460910,305039,919397100,31278618,9044.0,1.41,0.33,2123.0,0.5,15.0
054930,유신,2002-01-15,17350,52050000000,13602,232082850,3000000,27608.0,17.2,0.63,1009.0,2.88,500.0
049520,유아이엘,2001-08-02,2030,44223420080,36854,72826160,21784936,6906.0,0.0,0.29,0.0,0.0,0.0
336060,유안타제5호스팩,2019-11-28,3180,18887050000,26816,85048335,5930000,0.0,0.0,0.0,0.0,0.0,0.0
367460,유안타제7호스팩,2020-12-28,2170,11935000000,22,47645,5500000,0.0,0.0,0.0,0.0,0.0,0.0
178780,유테크,2015-06-30,1730,60240302320,0,0,34820984,848.0,0.0,2.04,0.0,0.0,0.0
179900,유티아이,2017-09-27,13000,210689635000,17466,225535650,16206895,3595.0,371.5,3.62,35.0,0.77,100.0
349720,이베스트스팩5호,2020-05-20,2100,7656300000,9061,19029895,3620000,0.0,0.0,0.0,0.0,0.0,0.0
047560,이스트소프트,2008-07-01,14050,159820604600,119602,1689046500,11375132,4061.0,20.56,3.46,683.0,0.0,0.0
123570,이엠넷,2011-11-25,6470,143680703100,49986,319475030,22276078,2807.0,20.22,2.3,320.0,0.77,50.0
353810,이지바이오,2020-06-05,4650,158136705000,2151490,10211564975,34191720,996.0,1.88,4.67,2476.0,1.61,75.0
064290,인텍플러스,2011-01-05,27200,345384566400,99374,2691810150,12697962,2432.0,35.94,11.18,757.0,0.37,100.0
115310,인포바인,2010-02-09,24150,77267768600,1176,28069500,3192883,27922.0,7.85,0.86,3075.0,3.73,900.0
333430,일승,2019-11-06,2815,85727624130,8497970,25010228710,30726747,0.0,0.0,0.0,0.0,0.0,0.0
049550,잉크테크,2002-02-28,7220,141557319940,4509,32477460,19606277,2262.0,0.0,3.19,0.0,0.0,0.0
254120,자비스,2016-12-02,1965,43255323150,56288,109829015,22182217,506.0,0.0,3.88,0.0,0.0,0.0
